web-scraper-order,web-scraper-start-url,title,title-href,author,rating,cat,pubdate,hits
"1627545068-10","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","it goes round and round","https://archiveofourown.org/works/11013240","starstarstar","General Audiences","F/F","2017-05-27","2163"
"1627549671-422","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","Are You Lost Babygirl?","https://archiveofourown.org/works/30233832","march_jo","Teen And Up Audiences","F/F","2021-03-24","597"
"1627546653-152","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","JenLisa微小说三十题","https://archiveofourown.org/works/19343956","zack0302","Not Rated","F/F","2019-06-24","1124"
"1627550323-480","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","i'll be seeing you","https://archiveofourown.org/works/31274048","TallPikeRoast","Teen And Up Audiences","F/F","2021-05-13","3253"
"1627547187-200","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","leave her wild","https://archiveofourown.org/works/21658123","subtlesuccession","Not Rated","F/F","2019-12-03","1860"
"1627550440-490","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Loona Hogwarts AU","https://archiveofourown.org/works/29492928","momosforearms","Not Rated","F/F","2021-02-16","1073"
"1627547709-246","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","I wanna go all out, as if there’s no end","https://archiveofourown.org/works/18789640","jerskylar93","Not Rated","F/F","2019-05-11","1086"
"1627548433-311","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","If It Means Forever","https://archiveofourown.org/works/24611827","lalisa_monobangtan","Teen And Up Audiences","F/F","2020-06-08","966"
"1627547720-247","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","retrograde","https://archiveofourown.org/works/22923085","zephyrrr","General Audiences","F/F","2020-02-27","935"
"1627551124-551","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","Midnights in Paris | Jenlisa","https://archiveofourown.org/works/32218978","Lesyeuxdemily","Mature","F/F","2021-06-27","1886"
"1627546208-112","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Bliss","https://archiveofourown.org/works/15426348","delusionofcontrol","Mature","F/F","2018-07-25","8591"
"1627545398-40","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","before u leave","https://archiveofourown.org/works/13903515","lovexyou","Teen And Up Audiences","F/F","2018-03-08","3366"
"1627549852-438","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","今天是继续爱你的第1328天","https://archiveofourown.org/works/30588875","TseFangLee","Not Rated","F/F","2021-04-10","88"
"1627545292-30","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","The Heavenly Scent of Coffee","https://archiveofourown.org/works/13585722","liberty (johnwoos)","General Audiences","M/M","2018-02-05","164"
"1627546176-109","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Butterfly","https://archiveofourown.org/works/17949026","catwhowrites","Not Rated","F/F","2019-02-28","606"
"1627550868-528","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","A risky deal","https://archiveofourown.org/works/29800419","chelinda","Teen And Up Audiences","F/F","2021-03-02","14095"
"1627546664-153","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","Black Magic - A Blackpink WITCH!AU","https://archiveofourown.org/works/19348315","rubycult","General Audiences","Multi","2019-06-24","706"
"1627548401-308","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","affection","https://archiveofourown.org/works/26512894","trinket (gift)","General Audiences","F/F","2020-09-17","821"
"1627550076-458","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","Peaches and Confessions","https://archiveofourown.org/works/30932516","Heyrrra","General Audiences","F/F","2021-04-27","705"
"1627549372-395","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Eyewitness","https://archiveofourown.org/works/25450606","ROSIEBERRY97","Teen And Up Audiences","F/F","2020-07-22","334"
"1627548136-284","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","I'm a dancer in the darkness","https://archiveofourown.org/works/25404097","aelinx","Mature","F/F","2020-07-20","5836"
"1627545334-34","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","quit playing games (with my heart)","https://archiveofourown.org/works/13755753","jj4eva","Teen And Up Audiences","F/F","2018-02-21","3462"
"1627545132-16","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","baby, don't go.","https://archiveofourown.org/works/11742417","hopclair","Teen And Up Audiences","F/F","2017-08-08","2230"
"1627546377-127","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","Hero","https://archiveofourown.org/works/18534787","jikookcapuccino","General Audiences","F/F","2019-04-20","4248"
"1627550901-531","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","I'll win you, over my crab curry dinner","https://archiveofourown.org/works/23731264","ermitarojo","Teen And Up Audiences","F/F","2020-04-19","2219"
"1627545590-57","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","karmic","https://archiveofourown.org/works/12180468","KatWritings","Teen And Up Audiences","F/F","2017-10-01","628"
"1627549286-387","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Walking in Red Water","https://archiveofourown.org/works/26623324","TypicalShipzer","Explicit","F/F","2020-09-24","2846"
"1627547496-227","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=17","悪魔 (The Devil)","https://archiveofourown.org/works/15798294","fluteandguqin","Mature","Multi","2018-08-26","1994"
"1627550151-464","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","My Muse","https://archiveofourown.org/works/31085957","march_jo","Teen And Up Audiences","F/F","2021-05-04","673"
"1627546621-149","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","go slow","https://archiveofourown.org/works/19312315","hotmess_ex_press","Teen And Up Audiences","F/F","2019-06-22","1505"
"1627546441-133","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","Escaping Sand","https://archiveofourown.org/works/18929767","lovelessmiracle","Teen And Up Audiences","F/F","2019-05-23","1379"
"1627544972-2","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=29","Cynical Saviour","https://archiveofourown.org/works/9472475","ExceptionalSinner","Explicit","F/F","2017-01-26","91"
"1627550269-475","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","Seven Drinks","https://archiveofourown.org/works/30850790","OlympusWitch","Teen And Up Audiences","F/F","2021-04-23","3998"
"1627547602-237","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=17","Cute Bitch","https://archiveofourown.org/works/20475563","vampirawr","Teen And Up Audiences","F/F","2019-09-01","2345"
"1627547988-271","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","The Eighth Deadly Sin","https://archiveofourown.org/works/21526126","CHAEXNNIE","Teen And Up Audiences","F/F","2019-11-22","553"
"1627549105-371","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","The End of the F*cking World: As Told By Lisa","https://archiveofourown.org/works/21472945","Heyrrra","General Audiences","F/F","2019-11-18","2557"
"1627546282-119","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","New Friends","https://archiveofourown.org/works/18171644","Blink_Insomnia","General Audiences","Gen","2019-03-19","392"
"1627550847-526","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","Just A Kiss","https://archiveofourown.org/works/32407024","TheMissusM","Not Rated","F/F","2021-07-06","686"
"1627550280-476","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","Why not","https://archiveofourown.org/works/31255031","pexchyeom","Not Rated","F/F","2021-05-12","240"
"1627548380-306","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","Venom in your Seoul","https://archiveofourown.org/works/26492671","slzzzpy","Explicit","F/F","2020-09-16","746"
"1627548636-329","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","Ships In The Night","https://archiveofourown.org/works/27363925","TheQuietLoser","Mature","F/F","2020-11-03","293"
"1627545494-48","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","you & i","https://archiveofourown.org/works/14314074","hopclair","Teen And Up Audiences","F/F","2018-04-14","3055"
"1627551199-558","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","Sweet felony","https://archiveofourown.org/works/32832937","Effymaybe","Teen And Up Audiences","F/F","2021-07-26","192"
"1627548146-285","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","it's me that changed","https://archiveofourown.org/works/25414225","fated_addiction","General Audiences","F/F","2020-07-21","1355"
"1627548157-286","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","I think we have our hands full, love","https://archiveofourown.org/works/25603894","rudesunyoung","Teen And Up Audiences","F/F","2020-07-30","1717"
"1627551114-550","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","Take this heavy heart (my leather jacket too)","https://archiveofourown.org/works/32734216","lux393","Teen And Up Audiences","F/F","2021-07-22","634"
"1627545738-70","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","knowing and loving and feeling","https://archiveofourown.org/works/15992402","everythingisgay","Mature","F/F","2018-09-14","2983"
"1627548689-334","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","A Little Loud","https://archiveofourown.org/works/27503587","acequid","General Audiences","F/F","2020-11-11","1479"
"1627545377-38","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","subscribed","https://archiveofourown.org/works/14083104","jendeukie","General Audiences","F/F","2018-03-24","2315"
"1627549555-411","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","Leave Me","https://archiveofourown.org/works/29667219","jay11writer","Mature","F/F","2021-02-24","479"
"1627546738-160","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","Triple Sinners","https://archiveofourown.org/works/19016452","zack0302","Explicit","F/F","2019-05-29","7629"
"1627549810-434","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","Give It To You (In Capital Letters)","https://archiveofourown.org/works/30526356","OlympusWitch","Mature","F/F","2021-04-07","1897"
"1627546219-113","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Idle","https://archiveofourown.org/works/18033053","Effymaybe","Teen And Up Audiences","F/F","2019-03-07","1363"
"1627550933-534","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","Royal Blood","https://archiveofourown.org/works/32517364","Geekynerd1797","Explicit","F/F","2021-07-11","68"
"1627546505-139","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","where's my love","https://archiveofourown.org/works/19101595","null","General Audiences","F/F","2019-06-05","596"
"1627550976-538","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","Tifdwarf Bermuda","https://archiveofourown.org/works/31819312","souMamihlapinatapai","General Audiences","F/F","2021-06-08","214"
"1627548507-318","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","无","https://archiveofourown.org/works/26828902","buoyancy","Not Rated","F/F","2020-10-05","309"
"1627547805-255","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","I was there (I remember it all too well)","https://archiveofourown.org/works/23697949","ohjenniekim","General Audiences","F/F","2020-04-17","896"
"1627545409-41","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","Hobby","https://archiveofourown.org/works/14200296","sseokjins","Teen And Up Audiences","F/F","2018-04-03","804"
"1627551135-552","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","everywhere, maybe","https://archiveofourown.org/works/32747959","alianovnasx","General Audiences","Gen","2021-07-22","559"
"1627546899-174","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","pink gin","https://archiveofourown.org/works/20752844","babelincoln","Teen And Up Audiences","F/F","2019-09-23","769"
"1627546878-172","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","Rain or Shine","https://archiveofourown.org/works/20455616","KrackalackinHolly","Mature","F/F","2019-08-30","806"
"1627548125-283","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","Стреляй!","https://archiveofourown.org/works/25403596","0_aesthetic_0","Teen And Up Audiences","F/F","2020-07-20","88"
"1627547827-257","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Stay a little longer, I want you to eat well","https://archiveofourown.org/works/23766247","rudesunyoung","Mature","F/F","2020-04-21","2753"
"1627549800-433","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","【翻译】I Choose You","https://archiveofourown.org/works/29652783","jodijodijodi22","General Audiences","F/F","2021-02-23","180"
"1627545643-62","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","Promises","https://archiveofourown.org/works/15761793","SunSkip","Teen And Up Audiences","F/F","2018-08-22","2431"
"1627551210-559","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","BD: The sidequests","https://archiveofourown.org/works/28786383","IRGayShark","Not Rated","null","2021-02-11","646"
"1627550612-505","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","So your heart beats for me?","https://archiveofourown.org/works/31999747","null","Teen And Up Audiences","M/M","2021-06-17","770"
"1627549618-417","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","She's such a Green-eyed Monster Sometimes","https://archiveofourown.org/works/30038715","march_jo","Teen And Up Audiences","F/F","2021-03-14","1301"
"1627551188-557","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","Leo's 1AM Heartbreak Playlist","https://archiveofourown.org/works/31152422","hungryGentoo","Teen And Up Audiences","F/F","2021-05-07","13522"
"1627549073-368","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","마지막 (ØΜ€ǤΔ)","https://archiveofourown.org/works/21246563","My_Reign","Mature","M/M","2021-01-01","712"
"1627549980-449","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","you take my hand and drag me head first (fearless)","https://archiveofourown.org/works/30799973","clearlight08","General Audiences","F/F","2021-04-21","690"
"1627546921-176","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","i'm in your maze (maybe i don’t want to get out)","https://archiveofourown.org/works/20302105","joohwangie","Teen And Up Audiences","F/F","2019-08-18","1279"
"1627550408-487","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","it's been a hard day's night","https://archiveofourown.org/works/31623905","clearlight08","General Audiences","F/F","2021-05-30","741"
"1627551145-553","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","tell all the truth but tell it slant-","https://archiveofourown.org/works/32769055","clearlight08","Teen And Up Audiences","F/F","2021-07-23","221"
"1627548486-316","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","It started off innocent, but now look where we are. (I wouldn’t have it any other way)","https://archiveofourown.org/works/15200159","everythingisgay","Mature","F/F","2018-07-07","8287"
"1627548806-344","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=11","I Just Want You","https://archiveofourown.org/works/27807700","skull53","Teen And Up Audiences","F/F","2020-12-01","973"
"1627549040-365","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","A Little Bright","https://archiveofourown.org/works/28377603","acequid","General Audiences","F/F","2020-12-28","963"
"1627545164-19","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","super far","https://archiveofourown.org/works/11960538","jj4eva","Mature","F/F","2017-08-31","5739"
"1627547346-214","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","Been a Bad Girl","https://archiveofourown.org/works/22251253","drop_in_the_ocean","Explicit","F/F","2020-01-14","5803"
"1627550665-510","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","Prends-Moi Avec Toi","https://archiveofourown.org/works/32104249","Heyrrra","General Audiences","F/F","2021-06-22","284"
"1627547314-211","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","Feel better","https://archiveofourown.org/works/15806439","BPistherevolution","Not Rated","F/F","2019-06-09","4780"
"1627549340-392","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","We Were Something (Don't You Think So?)","https://archiveofourown.org/works/27630782","divinelydecreed","Teen And Up Audiences","F/F","2020-11-19","1576"
"1627546537-142","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","Equilibrium","https://archiveofourown.org/works/19121881","Effymaybe","Teen And Up Audiences","F/F","2019-06-07","953"
"1627546452-134","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","We’re Sisters","https://archiveofourown.org/works/18912091","Blink_Insomnia","General Audiences","null","2019-05-21","472"
"1627545856-81","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","The duality of Jennie Kim","https://archiveofourown.org/works/13974804","lostmy__Taehyung","Not Rated","F/F","2018-03-14","2790"
"1627547272-207","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","last christmas/i love you (based on the songs by Billie Eilish and Wham!)","https://archiveofourown.org/works/21909799","blackpinkcamilacabellothings","Not Rated","F/F","2019-12-23","485"
"1627549746-428","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","Kitty!","https://archiveofourown.org/works/30380814","DaFishi","Not Rated","F/F","2021-03-31","1718"
"1627547774-252","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Hourglass","https://archiveofourown.org/works/23632021","lovelessmiracle","Teen And Up Audiences","F/F","2020-04-13","260"
"1627547656-242","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=17","too much too late | jenlisa","https://archiveofourown.org/works/23416387","orphan_account","Explicit","F/F","2020-03-31","197"
"1627546261-117","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","7 A.M.","https://archiveofourown.org/works/18113006","rudesunyoung","Mature","F/F","2019-03-14","4218"
"1627550890-530","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","don't say yes, run away now","https://archiveofourown.org/works/30075633","angelicaskylar","Mature","F/F","2021-03-16","6645"
"1627548348-303","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","Your Love Will Be Safe With Me","https://archiveofourown.org/works/25330450","divinelydecreed","Teen And Up Audiences","F/F","2020-07-17","1694"
"1627545196-22","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","Deep //jenlisa//","https://archiveofourown.org/works/26511880","soberyouth","General Audiences","F/F","2017-10-20","125"
"1627547113-193","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Colors","https://archiveofourown.org/works/21262502","Heyrrra","General Audiences","F/F","2019-11-01","1573"
"1627549640-419","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","like the gardens of babylon","https://archiveofourown.org/works/30118086","cottagecorekim","Teen And Up Audiences","F/F","2021-03-18","817"
"1627547400-219","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","Love Me Instead","https://archiveofourown.org/works/22477279","DumplingJendukie97","General Audiences","F/F","2020-01-30","785"
"1627549148-375","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","behind the scenes","https://archiveofourown.org/works/20476253","throwaway18","Teen And Up Audiences","F/F","2019-09-01","7603"
"1627547378-217","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","撒野","https://archiveofourown.org/works/22434478","lesyeuxdenini","Teen And Up Audiences","F/F","2020-01-27","7781"
"1627548167-287","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","there's no way that it's not going there","https://archiveofourown.org/works/25612957","throwaway18","Teen And Up Audiences","F/F","2020-07-30","1334"
"1627548518-319","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","I hate that I love you","https://archiveofourown.org/works/26849425","neverlandwithny","Not Rated","F/F","2020-10-06","927"
"1627550558-501","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Hold Me Tight (Can You Trust Me?) [TAEKOOK]","https://archiveofourown.org/works/30994598","TheNameIsJisoo","Mature","F/F","2021-05-01","334"
"1627548391-307","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","Million Reasons","https://archiveofourown.org/works/26506633","rafolshoe","Not Rated","F/F","2020-09-17","724"
"1627545419-42","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","i look at you now ( and want this forever )","https://archiveofourown.org/works/14247102","dormant_bender","Mature","M/M","2018-04-09","4918"
"1627546123-104","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Only Want You","https://archiveofourown.org/works/17752610","scaredycat","Teen And Up Audiences","F/F","2019-02-12","219"
"1627545462-45","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","tokyo decadence","https://archiveofourown.org/works/14234559","jendeukie","Teen And Up Audiences","F/F","2018-04-06","1775"
"1627545143-17","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","Summer","https://archiveofourown.org/works/11547417","SunSkip","Mature","F/F","2017-07-19","7935"
"1627545026-6","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","Of Camps and Broken Hearts","https://archiveofourown.org/works/9504398","LilyLisa","Teen And Up Audiences","F/F","2017-01-29","11023"
"1627548030-275","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","没有窗户的房间","https://archiveofourown.org/works/24949426","HermioneHolic","Teen And Up Audiences","F/F","2020-06-27","662"
"1627546080-101","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","Wrapped","https://archiveofourown.org/works/16096121","Inebri8ed","Mature","F/M","2018-09-25","3692"
"1627545547-53","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","california dreaming","https://archiveofourown.org/works/14802182","jendeukie","Explicit","F/F","2018-05-30","2663"
"1627547966-269","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","your not-so-secret admirer","https://archiveofourown.org/works/24445828","bl8pink","Mature","F/F","2020-05-29","684"
"1627548040-276","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","Солнце","https://archiveofourown.org/works/25051906","0_aesthetic_0","Mature","F/F","2020-07-03","47"
"1627548285-298","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","I should look after you","https://archiveofourown.org/works/26207329","rudesunyoung","Teen And Up Audiences","F/F","2020-08-31","1390"
"1627545889-83","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","Swollen //jenlisa//","https://archiveofourown.org/works/26530843","soberyouth","Not Rated","F/F","2018-10-17","260"
"1627547592-236","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=17","+63","https://archiveofourown.org/works/23197504","dahyunverse","Not Rated","F/F","2020-03-18","712"
"1627548274-297","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","took you long enough","https://archiveofourown.org/works/26179357","chiipmunk","Teen And Up Audiences","F/F","2020-08-29","1968"
